Name,Type,Speciality,Address,City,Postal_Code,Payment_accepted
Matthieu Declercq,Physician,Chirurgien-dentiste,19 Quai de Cherbourg,Tourcoing,59200,"Cash, Check, Credit card"
Jean-Luc DE ZEEUW,Physician,Chirurgien-dentiste,17 Rue du Marché,Nanterre,92000,"Cash, Check, Credit card"
CASH de Nanterre,Hospital,Hôpital public,403 Avenue de la République,Nanterre,92000,
Place Dentaire - Centre Médico-Dentaire Nanterre,Hospital,Centre dentaire,1 Place du Maréchal Foch,Nanterre,92000,"Cash, Check, Credit card"
Laurence Senoussi,Physician,Chirurgien-dentiste,47 Rue Maurice Thorez,Nanterre,92000,"Cash, Check"
François GIRAUDON,Physician,Chirurgien-dentiste,47 Rue Maurice Thorez,Nanterre,92000,"Cash, Check"
Denteka - Nanterre Université,Hospital,Centre dentaire,187 Boulevard des Provinces Françaises,Nanterre,92000,
Centre Médico-Dentaire Dental Vision,Hospital,Centre médical et dentaire,44 Rue Salvador Allende,Nanterre,92000,"Cash, Check, Credit card"
Khadija Belakhdar,Physician,Adjointe chirurgien-dentiste,275 Avenue Georges Clemenceau,Nanterre,92000,"Cash, Check, Credit card"
Leslie AMOUYAL,Physician,Chirurgien-dentiste,30 Avenue des Champs Pierreux,Nanterre,92000,"Cash, Check, Credit card"
Yves GOZLAN,Physician,Chirurgien-dentiste,643 Terrasse de l'Arche,Nanterre,92000,"Cash, Check, Credit card"
Wafa MAHJOUB,Physician,Chirurgien-dentiste,275 Avenue Georges Clemenceau,Nanterre,92000,"Cash, Check, Credit card"
Vincent ROGER,Physician,Chirurgien-dentiste,40 Rue Salvador Allende,Nanterre,92000,"Cash, Check, Credit card"
Valérie Szukstulski,Physician,Chirurgien-dentiste,42 Avenue Vladimir Ilitch Lénine,Nanterre,92000,"Cash, Check"
Mina BELHASSAINI,Physician,Chirurgien-dentiste,275 Avenue Georges Clemenceau,Nanterre,92000,"Cash, Check, Credit card"
Place dentaire - Centre dentaire Nanterre Préfecture,Hospital,Centre dentaire,84 Esplanade Charles de Gaulle,Nanterre,92000,"Cash, Check, Credit card"
Centre dentaire Nanterre La Boule - Dentylis,Hospital,Centre dentaire,16 Avenue du Maréchal Joffre,Nanterre,92000,"Cash, Check, Credit card"
Julie PADIOLEAU,Physician,Chirurgien-dentiste,383 Avenue de la République,Nanterre,92000,"Cash, Check, Credit card"
Fabien LEVY,Physician,Chirurgien-dentiste,383 Avenue de la République,Nanterre,92000,"Cash, Check, Credit card"
Olivia JAIS,Physician,Chirurgien-dentiste,383 Avenue de la République,Nanterre,92000,"Cash, Check, Credit card"
Isabelle GIRAUDON,Physician,Chirurgien-dentiste,47 Rue Maurice Thorez,Nanterre,92000,"Cash, Check"
Manuela POPESCU,Physician,Chirurgien-dentiste,42 Boulevard Raspail,Avignon,84000,"Cash, Credit card"
La Mut' - Mutualité Française PACA SSAM - Centre Dentaire Avignon,Hospital,Centre dentaire,16 Rue Saint-Charles,Avignon,84000,"Cash, Check, Credit card"
Hervé MSIKA,Physician,Chirurgien-dentiste,Chemin du Pont des 2 Eaux,Avignon,84000,"Cash, Check, Credit card"
Clinadent - Centre médico-dentaire Avignon Saint-Michel,Hospital,Centre médical et dentaire,44 Boulevard Saint-Michel,Avignon,84000,"Cash, Check, Credit card"
Centre dentaire Santéa Avignon,Hospital,Centre dentaire,4 Route de Lyon,Avignon,84000,"Cash, Check, Credit card"
AESIO Santé,Hospital,Centre de santé,25b Route de Montfavet,Avignon,84000,
Centre dentaire d'Avignon,Hospital,Centre dentaire,25b Route de Montfavet,Avignon,84000,
Fabien Lemarechal,Physician,Chirurgien-dentiste,28 Avenue des Cévennes,Villeneuve-lès-Avignon,30400,"Cash, Check, Credit card"
France Hassani,Physician,Chirurgien-dentiste,10 Place de la Poste,Pujaut,30131,"Cash, Check, Credit card"
Dani KAHIL,Physician,Chirurgien-dentiste,Chemin de la Garrigue,Rochefort-du-Gard,30650,
Pierre FRANCOIS,Physician,Chirurgien-dentiste,7 Rue Emile Jamais,Roquemaure,30150,"Cash, Check, Credit card"
Centre dentaire de Carpentras Croisières,Hospital,Centre dentaire,1238 Avenue John F. Kennedy,Carpentras,84200,"Cash, Check, Credit card"
AESIO Santé,Hospital,Centre de santé,1238 Avenue John F. Kennedy,Carpentras,84200,
Cristina FRANCU,Physician,Chirurgien-dentiste,5 Place du Cloître,Orange,84100,"Cash, Check, Credit card"
Muriel CORSETTI FLORET,Physician,Chirurgien-dentiste,65 Avenue André Mazoyer,Manduel,30129,
Lessandro Da Silva Sigmaringa,Physician,Chirurgien-dentiste,35 Boulevard Gambetta,Uzès,30700,"Cash, Check, Credit card"
Thais Valcanaia,Physician,Chirurgien-dentiste,35 Boulevard Gambetta,Uzès,30700,"Cash, Check, Credit card"
Daniella Sigmaringa,Physician,Chirurgien-dentiste,35 Boulevard Gambetta,Uzès,30700,"Cash, Check, Credit card"
Mathieu RIEUL,Physician,Chirurgien-dentiste,8 Avenue Joliot Curie,Mallemort,13370,"Cash, Check, Credit card"
David Bernard,Physician,Chirurgien-dentiste,460 Rue Yves Sigal,Nîmes,30900,"Cash, Check, Credit card"
Centre dentaire de Vitry-sur-Seine,Hospital,Centre de santé,12 Avenue de l'Abbé Roger Derry,Vitry-sur-Seine,94400,
Centre Dentaire Vitry-sur-Seine Stalingrad – Dentylis,Hospital,Centre dentaire,119 Boulevard de Stalingrad,Vitry-sur-Seine,94400,
Centre dentaire Denteclair Vitry,Hospital,Centre dentaire,1 Allée Pierre Lamouroux,Vitry-sur-Seine,94400,
Centre dentaire Dentotop Vitry,Hospital,Centre dentaire,34 Avenue Youri Gagarine,Vitry-sur-Seine,94400,
Dental Vitry,Hospital,Centre dentaire,9 Avenue Youri Gagarine,Vitry-sur-Seine,94400,
Sophie BARON,Physician,Chirurgien-dentiste,1 Avenue du Général Leclerc,Vitry-sur-Seine,94400,"Cash, Check"
Dental Vitry,Hospital,Centre dentaire,31 bis Rue Clément Perrot,Vitry-sur-Seine,94400,
Nassim DOUDOU,Physician,Chirurgien-dentiste,91 Avenue Jean Jaurès,Vitry-sur-Seine,94400,"Cash, Check, Credit card"
Ruben SAURA,Physician,Chirurgien-dentiste,81 Avenue Rouget de Lisle,Vitry-sur-Seine,94400,
Bensabeur TOUDJINE,Physician,Chirurgien-dentiste,81 Avenue Rouget de Lisle,Vitry-sur-Seine,94400,"Cash, Check, Credit card"
David ABECASSIS,Physician,Chirurgien-dentiste,5 Rue Montebello,Vitry-sur-Seine,94400,"Cash, Check"
Alexandra BUSSY,Physician,Chirurgien-dentiste,16 Avenue Chanzy,Vitry-sur-Seine,94400,"Cash, Check, Credit card"
Centre dentaire Nobel Santé + Vitry-sur-seine,Hospital,Centre dentaire,38 Avenue Paul Vaillant Couturier,Vitry-sur-Seine,94400,
Centre dentaire La Chapelle,Hospital,Centre de santé,12 Avenue de l'Abbé Roger Derry,Vitry-sur-Seine,94400,
Sandra AMOUYAL,Physician,Chirurgien-dentiste,16 Avenue Chanzy,Vitry-sur-Seine,94400,"Cash, Check, Credit card"
Boualem KHETIB,Physician,Chirurgien-dentiste,22 Rue de la Petite Saussaie,Vitry-sur-Seine,94400,"Cash, Check, Credit card"
Centre Municipal de Santé de Vitry-sur-Seine ,Hospital,Centre de santé,12-14 Rue du Général de Gaulle,Vitry-sur-Seine,94400,"Cash, Check, Credit card"
Sophie GUITTARD,Physician,Chirurgien-dentiste,12 Bis Avenue Maximilien Robespierre,Vitry-sur-Seine,94400,"Cash, Check, Credit card"
Pascal CHIRAT,Physician,Chirurgien-dentiste,12 Bis Avenue Maximilien Robespierre,Vitry-sur-Seine,94400,"Cash, Check, Credit card"
Anne-Sophie CLEMENT,Physician,Chirurgien-dentiste,34 Avenue Youri Gagarine,Vitry-sur-Seine,94400,
Alin Fodor,Physician,Chirurgien-dentiste,21 Rue de Saintonge,Bonneuil-Matours,86210,"Cash, Check, Credit card"
Sylvain COIGNEAU,Physician,Chirurgien-dentiste,20 Rue Pierre Marcou,Ingrandes,86220,"Cash, Credit card"
Pascal Jardin,Physician,Chirurgien-dentiste,3 Rue Renoir,La Roche-Posay,86270,"Cash, Check, Credit card"
Olivier Morier,Physician,Chirurgien-dentiste,82 ROUTE DE GENCAY,Poitiers,86000,
Christophe Retat,Physician,Chirurgien-dentiste,53 Avenue DU 8 MAI 1945,Poitiers,86000,
Jean Philippe Sapin,Physician,Chirurgien-dentiste,20 PLACE DU MARECHAL LECLERC,Poitiers,86000,
Elise Authier gimenes,Physician,Chirurgien-dentiste,22 BOULEVARD CHASSEIGNE,POITIERS,86000,
Fabien Delhomme,Physician,Chirurgien-dentiste,130 ROUTE DE NOUAILLE,Poitiers,86000,
Marie Fleur RUFFIN LOY,Physician,Chirurgien-dentiste,22 Boulevard Chasseigne,Poitiers,86000,
Julie ROUQUIER,Physician,Chirurgien-dentiste,110 AVENUE DE LA LIBERATION,Poitiers,86000,
Axel SON HOUI,Physician,Chirurgien-dentiste,21 Rue De Slovenie,Poitiers,86000,
Nathalie Morier Salmon,Physician,Chirurgien-dentiste,119 AVENUE DE NANTES,Poitiers,86000,
Doniphan Hammer,Physician,Chirurgien-dentiste,130 ROUTE DE NOUAILLE,Poitiers,86000,
Alina Predescu,Physician,Chirurgien-dentiste,24 Avenue DE L EUROPE,Poitiers,86000,
Charles Antoine Delaplanche,Physician,Chirurgien-dentiste,13 RUE VICTOR HUGO,Poitiers,86000,
Marie Noelle Le scoul,Physician,Chirurgien-dentiste,8 BOULEVARD DE LATTRE DE TASSIGNY,POITIERS,86000,
Anne Lise Jacquet,Physician,Chirurgien-dentiste,8 BOULEVARD DE LATTRE DE TASSIGNY,POITIERS,86000,
Hong Thu Vo,Physician,Chirurgien-dentiste,16 RUE DE TREGUEL,Poitiers,86000,
Hong Lien Vo,Physician,Chirurgien-dentiste,16 RUE DE TREGUEL,Poitiers,86000,
Mircea Pantea,Physician,Chirurgien-dentiste,3 RUE DE PROVENCE,Poitiers,86000,
Rouch Guilhem,Physician,Chirurgien-dentiste,1 Allee DE LA PROVIDENCE,Poitiers,86000,
Dominique Perisse,Physician,Chirurgien-dentiste,17 RUE MAGENTA,Poitiers,86000,
Amelie Philippe,Physician,Chirurgien-dentiste,13 RUE VICTOR HUGO,Poitiers,86000,
Sylvie FAVREAU,Physician,Chirurgien-dentiste,2 Avenue Robert Schumann,Poitiers,86000,
Anne Quebriac tournoux,Physician,Chirurgien-dentiste,22 BOULEVARD CHASSEIGNE,POITIERS,86000,
Anne Caroline Peju,Physician,Chirurgien-dentiste,16 B RUE LOUIS RENARD,Poitiers,86000,
Paz Perez de alarcon,Physician,Chirurgien-dentiste,53 Avenue DU 8 MAI 1945,Poitiers,86000,
Lise Breuilh,Physician,Chirurgien-dentiste,3 RUE VICTOR HUGO,Poitiers,86000,
Paz Perez De Alarcon Retat,Physician,Chirurgien-dentiste,3 RUE VICTOR HUGO,Poitiers,86000,
Alain Hoyon,Physician,Chirurgien-dentiste,4 RUE DE LA ROCHEFOUCAULD,Poitiers,86000,
Norbert Loupias,Physician,Chirurgien-dentiste,2 BOULEVARD ANATOLE FRANCE,Poitiers,86000,
Isabelle Houvet,Physician,Chirurgien-dentiste,84 RUE DE VAUDOUZIL,Poitiers,86000,
Pascal Billereau,Physician,Chirurgien-dentiste,79 AVENUE DE LA LIBERATION,POITIERS,86000,
Anthony Madar,Physician,Chirurgien-dentiste, Centre Commercial Régional Créteil-Soleil,Créteil,94000,"Cash, Check, Credit card"
Sacha Ayache,Physician,Chirurgien-dentiste, Centre Commercial Régional Créteil-Soleil,Créteil,94000,"Cash, Check, Credit card"
Pierre BORNE,Physician,Chirurgien-dentiste,5 Avenue Pierre Brossolette,Créteil,94000,
Gerard BOUMENDIL,Physician,Chirurgien-dentiste,5 Avenue Pierre Brossolette,Créteil,94000,"Cash, Check, Credit card"
Sarah SEBAG,Physician,Chirurgien-dentiste,5 Avenue Pierre Brossolette,Créteil,94000,"Cash, Check, Credit card"
Yasmine TEBBI,Physician,Interne en chirurgie dentaire,14 Rue Monfray,Créteil,94000,"Cash, Check, Credit card"
Marie DADACHI,Physician,Chirurgien-dentiste, Centre Commercial Régional Créteil-Soleil,Créteil,94000,"Cash, Check, Credit card"
Keren SASPORTAS-SERRAF,Physician,Chirurgien-dentiste, Centre Commercial Régional Créteil-Soleil,Créteil,94000,"Cash, Check, Credit card"
Joelle BODOKH,Physician,Chirurgien-dentiste,17 Villa du Petit Parc,Créteil,94000,"Cash, Check, Credit card"
Jennifer IMAN-ELOFER,Physician,Chirurgien-dentiste,70 Avenue Pierre Brossolette,Créteil,94000,"Cash, Check, Credit card"
Sabrina GUIGUI,Physician,Chirurgien-dentiste, Centre Commercial Régional Créteil-Soleil,Créteil,94000,"Cash, Check, Credit card"
Frederic BENSAID,Physician,Chirurgien-dentiste,14 Rue Monfray,Créteil,94000,"Cash, Check, Credit card"
Lilya SAID,Physician,Chirurgien-dentiste,13 Avenue de Verdun,Créteil,94000,"Cash, Check, Credit card"
Daniel BACHOUR,Physician,Chirurgien-dentiste,3 Rue Charles Gustave Stoskopf,Créteil,94000,
Jordan  MADAR,Physician,Chirurgien-dentiste, Centre Commercial Régional Créteil-Soleil,Créteil,94000,"Cash, Check, Credit card"
Centre dentaire du Port de Créteil   ,Hospital,Centre dentaire,10 Boulevard Jean Baptiste Oudry,Créteil,94000,
Centre de santé dentaire - Créteil Pointe Du Lac,Hospital,Centre de santé,3 Rue Charles Gustave Stoskopf,Créteil,94000,"Cash, Check, Credit card"
Nabil BOULGHOBRA,Physician,Chirurgien-dentiste,14 Rue Monfray,Créteil,94000,"Cash, Check, Credit card"
Elie Chriqui,Physician,Chirurgien-dentiste, Centre Commercial Régional Créteil-Soleil,Créteil,94000,"Cash, Check, Credit card"
Myriam ATIA HADDAD,Physician,Chirurgien-dentiste, Centre Commercial Régional Créteil-Soleil,Créteil,94000,
Astrid Barra,Physician,Chirurgien-dentiste,58 Avenue Gaspard Malo,Dunkerque,59240,"Cash, Check, Credit card"
Thomas NICOLAS,Physician,Chirurgien-dentiste,44 Place du Minck,Dunkerque,59140,"Cash, Check, Credit card"
Gauthier KHAZNADAR,Physician,Chirurgien-dentiste,1317 Avenue de Rosendaël Jacques Collache,Dunkerque,59240,"Cash, Check, Credit card"
Frederic URBANIAK,Physician,Chirurgien-dentiste,56 Route de Fort-Mardyck,Dunkerque,59430,"Cash, Check"
Christophe HOLLEBECQUE,Physician,Chirurgien-dentiste,35b Rue Masséna,Dunkerque,59640,"Cash, Check, Credit card"
Clémentine Beauvois,Physician,Chirurgien-dentiste,35b Rue Masséna,Dunkerque,59640,"Cash, Check, Credit card"
Raphael Dzikowski,Physician,Chirurgien-dentiste,1317 Avenue de Rosendaël Jacques Collache,Dunkerque,59240,"Cash, Check, Credit card"
Carole JOATHON,Physician,Chirurgien-dentiste,24 Rue du Maréchal French,Dunkerque,59140,"Cash, Check, Credit card"
Sylvie Calmein,Physician,Chirurgien-dentiste,754 Boulevard de la République François Mitterrand,Dunkerque,59240,"Cash, Check"
Pierre LETIERS,Physician,Chirurgien-dentiste,1317 Avenue de Rosendaël Jacques Collache,Dunkerque,59240,"Cash, Check, Credit card"
Vincent SINGIER,Physician,Chirurgien-dentiste,35b Rue Masséna,Dunkerque,59640,"Cash, Check, Credit card"
Vivien FRAQUET,Physician,Chirurgien-dentiste,1317 Avenue de Rosendaël Jacques Collache,Dunkerque,59240,"Cash, Check, Credit card"
Laurine PATTYN,Physician,Interne en chirurgie dentaire,1317 Avenue de Rosendaël Jacques Collache,Dunkerque,59240,"Cash, Check, Credit card"
Lucie DELCLOY,Physician,Chirurgien-dentiste,35b Rue Masséna,Dunkerque,59640,"Cash, Check, Credit card"
Joséphine FOREST,Physician,Chirurgien-dentiste,20 Rue Docteur Louis Lemaire,Dunkerque,59140,"Cash, Check, Credit card"
Gauthier Merlevede,Physician,Chirurgien-dentiste,35b Rue Masséna,Dunkerque,59640,"Cash, Credit card"
Olivier LEROUX,Physician,Chirurgien-dentiste,Cabinet Du Dr Leroux 17 Place Place Turenne,Dunkerque,59240,"Cash, Check, Credit card"
Mathilde LEMAIRE,Physician,Chirurgien-dentiste,1317 Avenue de Rosendaël Jacques Collache,Dunkerque,59240,"Cash, Check, Credit card"
Yann RAFFOUX,Physician,Chirurgien-dentiste,61 Boulevard Sainte-Barbe,Dunkerque,59140,"Cash, Check, Credit card"
Centre dentaire Santé pour tous - Dunkerque ,Hospital,Centre dentaire,10 Rue du Président Poincaré,Dunkerque,59140,"Cash, Check, Credit card"
Alexandre Vige,Physician,Chirurgien-dentiste,52 Avenue de Paris,Versailles,78000,"Cash, Check, Credit card"
Dorra DEY-DALY,Physician,Chirurgien-dentiste,51 Rue du Maréchal Foch,Versailles,78000,"Cash, Check, Credit card"
Violaine Pfeuty,Physician,Chirurgien-dentiste,39 Rue Bazin,Versailles,78000,"Cash, Check, Credit card"
Marie-Claude Debrune,Physician,Chirurgien-dentiste,6 Rue Montbauron,Versailles,78000,"Cash, Check, Credit card"
Elisabeth MEYER,Physician,Chirurgien-dentiste,32 Rue du Maréchal Foch,Versailles,78000,"Cash, Check, Credit card"
Cécile Muraille,Physician,Chirurgien-dentiste,15 Rue du Général Leclerc,Versailles,78000,"Cash, Check, Credit card"
Jonathan COYSSI,Physician,Chirurgien-dentiste,2 passage de la charité,Versailles,78000,"Cash, Check, Credit card"
Pedro soares,Physician,Chirurgien-dentiste,26B Rue Coste,Versailles,78000,
Caroline Théron,Physician,Chirurgien-dentiste,47 A Rue des États Généraux,Versailles,78000,"Cash, Check, Credit card"
Centre dentaire de France  ,Hospital,Centre dentaire,35 Esplanade du Grand Siècle,Versailles,78000,
Maylis GRIMALDI,Physician,Chirurgien-dentiste,29 Avenue de Paris,Versailles,78000,"Cash, Check, Credit card"
Adrien Pellerin,Physician,Chirurgien-dentiste,3 Avenue de Porchefontaine,Versailles,78000,"Cash, Check, Credit card"
Isabelle BERTIAUX,Physician,Chirurgien-dentiste,15 Rue du Maréchal Foch,Versailles,78000,"Cash, Check"
Louis Wintenberger,Physician,Chirurgien-dentiste,26B Rue Coste,Versailles,78000,
Ilanit Yiflach,Physician,Chirurgien-dentiste,57 Rue du Maréchal Foch,Versailles,78000,"Cash, Check, Credit card"
Matthias ABERGEL,Physician,Chirurgien-dentiste,51 Rue du Maréchal Foch,Versailles,78000,"Cash, Check, Credit card"
Lucille Herve,Physician,Chirurgien-dentiste,78 Boulevard de la Reine,Versailles,78000,
Valerie BOUJU LE TAILLANDIER,Physician,Chirurgien-dentiste,15 Rue du Maréchal Foch,Versailles,78000,"Cash, Check"
Alexia BURDEL,Physician,Chirurgien-dentiste,10 Rue Georges Clemenceau,Versailles,78000,"Cash, Check, Credit card"
Roselyne ABERGEL,Physician,Chirurgien-dentiste,51 Rue du Maréchal Foch,Versailles,78000,"Cash, Check, Credit card"
Laurent ESTRADE,Physician,Chirurgien-dentiste,15 Rue Pierre Brossolette,Asnières-sur-Seine,92600,
Simon RATERO,Physician,Chirurgien-dentiste,66 Boulevard Voltaire,Asnières-sur-Seine,92600,"Cash, Check, Credit card"
Raquel SALA BENFREDJ,Physician,Chirurgien-dentiste,10 Grande Rue Charles de Gaulle,Asnières-sur-Seine,92600,"Cash, Check, Credit card"
Centre dentaire et médical Asnières Place Voltaire - Dentylis,Hospital,Centre médical et dentaire,23 Boulevard Voltaire,Asnières-sur-Seine,92600,"Cash, Check, Credit card"
Myriam DRAY REIN,Physician,Chirurgien-dentiste,10 Grande Rue Charles de Gaulle,Asnières-sur-Seine,92600,"Cash, Check, Credit card"
Centre Dentaire Les Grésillons,Hospital,Centre dentaire,30 Rue Olympe de Gouges,Asnières-sur-Seine,92600,"Cash, Check, Credit card"
Jérémie BUREAU,Physician,Chirurgien-dentiste,2 Rue Denis Papin,Asnières-sur-Seine,92600,"Cash, Check, Credit card"
Naomi AZOGUI,Physician,Chirurgien-dentiste,66 Boulevard Voltaire,Asnières-sur-Seine,92600,"Cash, Check, Credit card"
Centre dentaire Asnières-sur-Seine - Dentego,Hospital,Centre dentaire,52 Avenue de la Marne,Asnières-sur-Seine,92600,
Shirley ATTAL,Physician,Chirurgien-dentiste,10 Grande Rue Charles de Gaulle,Asnières-sur-Seine,92600,"Cash, Check, Credit card"
Silvia ARRIETA,Physician,Chirurgien-dentiste,23 Boulevard Voltaire,Asnières-sur-Seine,92600,
Julien SEBAG AMIEL,Physician,Chirurgien-dentiste,10 Grande Rue Charles de Gaulle,Asnières-sur-Seine,92600,"Cash, Check, Credit card"
Yvonne LEON,Physician,Chirurgien-dentiste,17 Rue Marceau Delorme,Asnières-sur-Seine,92600,"Cash, Check, Credit card"
Rocio MICHEL,Physician,Chirurgien-dentiste,95 Rue du Ménil,Asnières-sur-Seine,92600,"Cash, Check, Credit card"
Cristian DOBRA,Physician,Chirurgien-dentiste,18bis Rue du Révérend Père Christian Gilbert,Asnières-sur-Seine,92600,"Cash, Check, Credit card"
Virginie CORBIN,Physician,Chirurgien-dentiste,71 Rue de Colombes,Asnières-sur-Seine,92600,Credit card
Eve ADDA,Physician,Chirurgien-dentiste,10 Grande Rue Charles de Gaulle,Asnières-sur-Seine,92600,"Cash, Check, Credit card"
Isabela Da Silva,Physician,Chirurgien-dentiste,5 Boulevard Voltaire,Asnières-sur-Seine,92600,"Cash, Check, Credit card"
Centre Dentaire Asnières,Hospital,Centre dentaire,5 Boulevard Voltaire,Asnières-sur-Seine,92600,"Cash, Check, Credit card"
Anouk Lahana,Physician,Chirurgien-dentiste,66 Rue de la Sablière,Asnières-sur-Seine,92600,"Cash, Check"
Polyclinique d'Aubervilliers ,Hospital,Centre de santé,55 Rue Henri Barbusse,Aubervilliers,93300,"Cash, Check, Credit card"
ENA Santé,Hospital,Centre médical et dentaire,44 Rue du Moutier,Aubervilliers,93300,"Cash, Check, Credit card"
Eric Saadoun,Physician,Chirurgien-dentiste,75 Avenue Jean Jaurès,Aubervilliers,93300,"Cash, Check, Credit card"
Centre dentaire de la mairie d'Aubervilliers,Hospital,Centre dentaire,6 Rue Achille Domart,Aubervilliers,93300,"Cash, Check, Credit card"
Amine Chetti,Physician,Chirurgien-dentiste,6 Rue Ferragus,Aubervilliers,93300,"Cash, Check, Credit card"
Mikael Bismuth,Physician,Chirurgien-dentiste,26 Rue Léopold Rechossière,Aubervilliers,93300,"Cash, Check, Credit card"
Docali Aubervilliers - Centre dentaire quatre chemin,Hospital,Centre dentaire,85 Avenue de la République,Aubervilliers,93300,
Centre dentaire Elise (Aubervilliers),Hospital,Centre dentaire,197 Avenue Victor Hugo,Aubervilliers,93300,"Cash, Check, Credit card"
Michel Nedjar,Physician,Chirurgien-dentiste,132 Avenue de la République,Aubervilliers,93300,"Cash, Check, Credit card"
Meyer SELLAM,Physician,Chirurgien-dentiste,68 Rue Danielle Casanova,Aubervilliers,93300,"Cash, Check, Credit card"
Vincent SAADOUN,Physician,Chirurgien-dentiste,75 Avenue Jean Jaurès,Aubervilliers,93300,"Cash, Check, Credit card"
Centre dentaire Aubervilliers Le Millénaire - Dentylis,Hospital,Centre médical et dentaire,23 Rue Madeleine Vionnet,Aubervilliers,93300,"Cash, Check, Credit card"
Annissa BOUAKKA,Physician,Interne en chirurgie dentaire,6 Rue Ferragus,Aubervilliers,93300,"Cash, Check, Credit card"
Mohamed Hmidi,Physician,Chirurgien-dentiste,189 Avenue Jean Jaurès,Aubervilliers,93300,"Cash, Check, Credit card"
Centre municipal de santé d'Aubervilliers,Hospital,Centre de santé,5 Rue du Docteur Pesqué,Aubervilliers,93300,"Cash, Credit card"
Centre Dentaire et d'Orthodontie de Pantin,Hospital,Centre dentaire,22 Rue Gabrielle Josserand,Pantin,93500,"Cash, Check, Credit card"
Centre dentaire MacDonald,Hospital,Centre dentaire,128 Boulevard Macdonald,Paris,75019,"Cash, Check, Credit card"
Pôle Dentaire La Courneuve ,Hospital,Centre dentaire,3 Place Georges Braque,La Courneuve,93120,"Cash, Check, Credit card"
Arnaud Goebbels,Physician,Chirurgien-dentiste,32 Rue Cristino Garcia,Saint-Denis,93210,"Cash, Check, Credit card"
Centre dentaire de La Plaine Saint-Denis - Dentora,Hospital,Centre dentaire,29 Rue Proudhon,Saint-Denis,93210,"Cash, Check, Credit card"
Jerome Landon,Physician,Chirurgien-dentiste,17 Rue Julien Galle,Colombes,92700,
Charlotte ZENATI,Physician,Chirurgien-dentiste,57 Rue Saint-Denis,Colombes,92700,"Cash, Check, Credit card"
Adriana Orellana,Physician,Chirurgien-dentiste,12 Boulevard de Valmy,Colombes,92700,
Catarina Silva,Physician,Chirurgien-dentiste,19 Rue Saint-Denis,Colombes,92700,"Cash, Check, Credit card"
Centre dentaire Colombes - Gare,Hospital,Centre dentaire,19 Rue Saint-Denis,Colombes,92700,"Cash, Check, Credit card"
Cassandra Boudon,Physician,Adjointe chirurgien-dentiste,11 Rue Saint-Denis,Colombes,92700,"Cash, Check, Credit card"
Rebecca CHOUKROUN,Physician,Chirurgien-dentiste,2 Rue de la Liberté,Colombes,92700,"Cash, Check"
Maria Sole MANZO,Physician,Chirurgien-dentiste,83 Boulevard Charles de Gaulle 79,Colombes,92700,"Cash, Check, Credit card"
Hôpital Louis-Mourier - AP-HP,Hospital,Hôpital public,178 Rue des Renouillers,Colombes,92700,"Cash, Check, Credit card"
Emmanuel DITCHI,Physician,Chirurgien-dentiste,143 Avenue de Stalingrad,Colombes,92700,"Cash, Check, Credit card"
Lucian DOBRE,Physician,Chirurgien-dentiste,25 Avenue d'Orgemont,Colombes,92700,"Cash, Credit card"
Adrien Dzeakou,Physician,Adjoint chirurgien-dentiste,83 Boulevard Charles de Gaulle 79,Colombes,92700,"Cash, Check, Credit card"
Centre Dentaire Colombes - Valmy,Hospital,Centre dentaire,12 Boulevard de Valmy,Colombes,92700,"Cash, Check, Credit card"
Mikael ATLAN,Physician,Chirurgien-dentiste,143 Avenue de Stalingrad,Colombes,92700,"Cash, Check, Credit card"
Centre médical et dentaire - Colombes Charles de Gaulle - Dentylis,Hospital,Centre médical et dentaire,147 Boulevard Charles de Gaulle,Colombes,92700,"Cash, Check, Credit card"
Javier PACIOS QUIROGA,Physician,Chirurgien-dentiste,83 Boulevard Charles de Gaulle 79,Colombes,92700,"Cash, Check, Credit card"
Centre dentaire - Colombes,Hospital,Centre dentaire,25 Avenue de l'Europe,Colombes,92700,"Cash, Check, Credit card"
Ramy AL KHALIL,Physician,Chirurgien-dentiste,157 Boulevard Charles de Gaulle,Colombes,92700,"Cash, Check, Credit card"
Mahsa POURASSADOLLAH-OLANDJ,Physician,Adjointe chirurgien-dentiste,29 Boulevard Marceau,Colombes,92700,"Cash, Check, Credit card"
Sara Martinez,Physician,Chirurgien-dentiste,83 Boulevard Charles de Gaulle 79,Colombes,92700,"Cash, Check, Credit card"
Francis WADJORE DAMA,Physician,Chirurgien-dentiste,57/61 Rue Jules Princet,Aulnay-sous-Bois,93600,"Cash, Check, Credit card"
Menahem ELKRIEF,Physician,Chirurgien-dentiste,Centre commercial O'Parino,Aulnay-sous-Bois,93600,"Cash, Check, Credit card"
Delphine HABABOU,Physician,Chirurgien-dentiste,Centre commercial O'Parino,Aulnay-sous-Bois,93600,"Cash, Check, Credit card"
Alexandre Armagan,Physician,Chirurgien-dentiste,16 Avenue Jeanne d'Arc,Aulnay-sous-Bois,93600,
Thomas RAHHAOUI,Physician,Chirurgien-dentiste,16 Avenue Jeanne d'Arc,Aulnay-sous-Bois,93600,"Cash, Credit card"
Jeremy MESSAS,Physician,Chirurgien-dentiste,Centre commercial O'Parino,Aulnay-sous-Bois,93600,"Cash, Check, Credit card"
